mapineq,policy,regional,agencyID,id,Name.en,Name.fr,Name.de,version,uri,urn,isExternalReference,isFinal,validFrom,validTo,dsdRef
1,1,,ESTAT,GOV_10DD_LOGD,Local government debt,Dette des administrations d'Etats locales,Schuldenstand der Gemeinden,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10DD_LOGD(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10DD_MGGD,Market value of general government gross debt,Valeur de marché de la dette brute des administrations publiques,Marktwert des Bruttoschuldenstands des Staatssektors,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10DD_MGGD(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10DD_RMD,Average remaining maturity of general government gross debt,Échéances résiduelles moyennes de la dette brute des administrations publiques,Durchschnittliche verbleibende Laufzeiten des Bruttoschuldenstands des Staatssektors,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10DD_RMD(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10DD_SLGD,State government debt,Dette des administrations d'Etats fédérés,Schuldenstand der Länder,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10DD_SLGD(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10DD_SSFD,Social security funds debt,Dette des administrations de sécurité sociale,Schuldenstand der Sozialversicherungen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10DD_SSFD(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10Q_GGDEBT,Quarterly government debt,Dette publique trimestrielle,Vierteljährlicher öffentlicher Schuldenstand,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10Q_GGDEBT(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10Q_GGFA,Quarterly financial accounts for general government,Comptes financiers trimestriels des administrations publiques,Vierteljährliche Finanzierungskonten des Staates,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10Q_GGFA(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_10Q_GGNFA,Quarterly non-financial accounts for general government,Comptes non-financiers trimestriels des administrations publiques,Vierteljährliche nichtfinanzielle Staatskonten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_10Q_GGNFA(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_CL_GUAR,Government guarantees,Garanties accordées par les administrations publiques,Garantien des Staatssektors,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_CL_GUAR(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_CL_LIAB,Liabilities of government controlled entities classified outside general government,Passifs d'entités sous le contrôle d'administrations publiques non incluses dans le secteur des administrations publiques,"Verbindlichkeiten von Einheiten, die nicht im Sektor Staat klassifiziert sind, aber vom Staatssektor kontrolliert werden",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_CL_LIAB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_CL_NPL,Non-performing loans of government,Prêts improductifs octroyés par les administrations publiques,Notleidenden Krediten des Staatssektors,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_CL_NPL(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,GOV_CL_PPP,Liabilities related to private-public partnerships (PPPs) recorded off-balance sheet of government,Passifs concernant les partenariats public-privé enregistrés hors bilan des administrations publiques,"Verbindlichkeiten in Bezug auf öffentlich-private Partnerschaften (ÖPP/PPP), die nicht in der Bilanz des Staatssektors inkludiert sind",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:GOV_CL_PPP(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_FS,Revenues of health care financing schemes,Recettes des régimes de financement de la santé,Finanzierung der laufenden Gesundheitsausgaben,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_FS(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HC,Health care expenditure by function,Dépenses de santé par fonction,Gesundheitsausgaben nach Funktionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HC(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HCHF,Expenditure for selected health care functions by health care financing schemes,Dépenses de santé pour des fonctions choisies de soins de santé par mécanisme de financement des soins de santé,Gesundheitsausgaben - ausgewählte Funktionen der Gesundheitsversorgung nach Finanzierungssystemen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HCHF(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HCHP,Expenditure for selected health care functions by health care providers,Dépenses de santé pour des fonctions choisies de soins de santé par prestataire de soins de santé,Gesundheitsausgaben - ausgewählte Funktionen der Gesundheitsversorgung nach Leistungserbringern,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HCHP(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HF,Health care expenditure by financing scheme,Dépenses de santé par mécanisme de financement,Gesundheitsausgaben nach Finanzierungssystemen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HF(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HFFS,Revenues of health care financing schemes by health care financing schemes,Recettes des régimes de financement de la santé par régime de financement,Finanzierung der laufenden Gesundheitsausgaben nach Finanzierungssystem,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HFFS(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HP,Health care expenditure by provider,Dépenses de santé par prestataire,Gesundheitsausgaben nach Leistungserbringern,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HP(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,HLTH_SHA11_HPHF,Expenditure for selected health care providers by health care financing schemes,Dépenses de santé pour des prestataires de soins de santé choisis par mécanisme de financement des soins de santé,Gesundheitsausgaben - ausgewählte Leistungserbringer der Gesundheitsversorgung nach Finanzierungssystemen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:HLTH_SHA11_HPHF(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,INN_CIS5_PUB,Public funding of innovation,Financement public de l'innovation,Staatliche Förderung von Innovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS5_PUB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,INN_CIS6_PUB,Public funding of innovation,Financement public de l'innovation,Staatliche Förderung von Innovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS6_PUB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,INN_CIS7_PUB,Public funding for innovation activities,Financement public d'activités liées à l'innovation,Staatliche Förderung von Innovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS7_PUB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,INN_CIS8_PROC,Public sector procurement and innovation in the enterprises by NACE Rev. 2 activity and size class,Marchés publics et innovation dans les entreprises par activité de la NACE Rév. 2 et classe de taille,Tätigkeit als Auftragnehmer des öffentlichen Sektors und Innovation in Unternehmen nach NACE Rev. 2 Tätigkeit und Größenklasse,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS8_PROC(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,INN_CIS9_PROC,Public sector procurement and innovation in the enterprises by NACE Rev. 2 activity and size class,Marchés publics et innovation dans les entreprises par activité de la NACE Rév. 2 et classe de taille,Tätigkeit als Auftragnehmer des öffentlichen Sektors und Innovation in Unternehmen nach NACE Rev. 2 Tätigkeit und Größenklasse,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS9_PROC(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_BDEK_PS,Public services - individuals,Administration en ligne - particuliers,Kommunikation mit Behörden - Einzelpersonen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_BDEK_PS(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_BDEK_PS$DV_504,Public services - individuals,Administration en ligne - particuliers,Kommunikation mit Behörden - Einzelpersonen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_BDEK_PS$DV_504(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_AC,E-government activities of individuals via websites,Activités des particuliers sur les sites web des pouvoirs publics,Aktivitäten von Personen über Websites öffentlicher Stellen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_AC(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_AC$DV_515,E-government activities of individuals via websites,Activités des particuliers sur les sites web des pouvoirs publics,Aktivitäten von Personen über Websites öffentlicher Stellen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_AC$DV_515(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_OM,Other methods of contacting public authorities or services (2013),Autres moyens utilisés pour contacter les pouvoirs publics (2013),Kontakt mit öffentlichen Stellen über andere Wege als über Websites (2013),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_OM(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_PB,Problems experienced when using e-government websites (2013),Problèmes rencontrés lors de l'utilisation des sites web des pouvoirs publics (2013),Probleme bei der Nutzung von Websites öffentlicher Stellen (2013),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_PB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_PB22,Problems experienced when using e-government websites (2022),Problèmes rencontrés lors de l'utilisation des sites web des pouvoirs publics (2022),Probleme bei der Nutzung von Websites öffentlicher Behörden (2022),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_PB22(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_RTX,Reasons for not submitting completed forms to public authorities' websites,Raisons pour ne pas renvoyer des formulaires remplis aux sites web des pouvoirs publics,"Gründe, warum ausgefüllte Formulare nicht an Websites öffentlicher Stellen übermittelt wurden",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_RTX(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_RTX$DV_516,Reasons for not submitting completed forms to public authorities' websites,Raisons pour ne pas renvoyer des formulaires remplis aux sites web des pouvoirs publics,"Gründe, warum ausgefüllte Formulare nicht an Websites öffentlicher Stellen übermittelt wurden",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_RTX$DV_516(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,ISOC_CIEGI_SAT,User satisfaction about use of e-government websites (2013),Satisfaction des utilisateurs de sites web des pouvoirs publics (2013),Zufriedenheit der Nutzer von Websites öffentlicher Stellen (2013),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ISOC_CIEGI_SAT(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,LFSO_12AGEPENS,Age at which the person first received an old-age pension (years),Age auquel la personne a commencé à percevoir une pension de vieillesse (années),Alter bei erstmaligem Bezug einer Altersrente (in Jahren),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:LFSO_12AGEPENS(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,LFSO_12PENSION,Persons who receive a pension (thousand),Personnes percevant une pension (milliers),Rentenempfänger (1000),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:LFSO_12PENSION(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,LFSO_12PENSTYP,"Persons who receive a pension, by type of pension (%)","Personnes percevant une pension, par type de pension (%)","Rentenempfänger, nach Art der Rente (%)",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:LFSO_12PENSTYP(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_ACQ,"Acquisition of citizenship by age group, sex and former citizenship","Acquisition de nationalité par classe d'âge, sexe et nationalité précédente","Erwerb der Staatsangehörigkeit nach Altersklasse, Geschlecht und früherer Staatsangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ACQ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_ACQ1CTZ,"Acquisition of citizenship by age group, sex and level of human development of former citizenship","Acquisition de nationalité par classe d'âge, sexe et niveau de développement humain de la nationalité précédente","Erwerb der Staatsangehörigkeit nach Altersklasse, Geschlecht und Niveau der menschlichen Entwicklung im Land der früheren Staatsangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ACQ1CTZ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_ACQS,Residents who acquired citizenship as a share of resident non-citizens by former citizenship and sex,Part des résidents non-ressortissants ayant acquis la citoyenneté par ancienne citoyenneté et sexe,Die Einwohner die die Staatsangehörigkeit erworben haben als Anteil der ansässigen Nicht-Staatsbürger nach ehemaligen Staatsangehörigkeit und Geschlecht,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ACQS(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_EMI1CTZ,"Emigration by age group, sex and citizenship","Emigration par classe d'âge, sexe et nationalité","Auswanderung nach Altersgruppen, Geschlecht und Staatsangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_EMI1CTZ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_EMI2,Emigration by age and sex,Emigration par âge et sexe,Auswanderung nach Alter und Geschlecht,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_EMI2(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_EMI3NXT,"Emigration by age group, sex and country of next usual residence","Emigration par classe d'âge, sexe et pays de prochaine résidence","Auswanderung nach Altersgruppen, Geschlecht und Land des nächsten Wohnsitzes",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_EMI3NXT(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_EMI4CTB,"Emigration by age group, sex and country of birth","Emigration par classe d'âge, sexe et pays de naissance","Auswanderung nach Altersgruppen, Geschlecht und Geburtsland",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_EMI4CTB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_EMI5NXT,Emigration by group of country of next usual residence,Emigration par groupe de pays de prochaine résidence,Auswanderung nach Landgruppe des nächsten Wohnsitzes,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_EMI5NXT(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_EMICTZNXT,"Emigration by age group, sex, group of citizenship and group of country of next residence - ad hoc data collection (2015-2020)","Émigration par classe d’âge, sexe, groupe de nationalité et groupe de pays de prochaine résidence – collecte de données ad hoc (2015-2020)","Auswanderung nach Altersgruppen, Geschlecht, Staatsangehörigkeitsgruppe und Land des nächsten Wohnsitzes – Ad-hoc-Datenerhebung (2015-2020)",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_EMICTZNXT(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM10CTB,"Immigration by age group, sex and level of human development of the country of birth","Immigration par classe d'âge, sexe et niveau de développement humain du pays de naissance","Einwanderung nach Altersgruppen, Geschlecht und Niveau der menschlichen Entwicklung des Geburtslandes",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM10CTB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM11PRV,"Immigration by age group, sex and level of human development of the country of previous residence","Immigration par classe d'âge, sexe et niveau de développement humain du pays de dernière résidence","Einwanderung nach Altersgruppen, Geschlecht und Niveau der menschlichen Entwicklung des Landes des letzten Wohnsitzes",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM11PRV(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM12PRV,Immigration by broad group of country of previous residence,Immigration par grand groupe de pays de dernière résidence,Einwanderung nach Landgruppe des letzten Wohnsitzes,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM12PRV(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM1CTZ,"Immigration by age group, sex and citizenship","Immigration par classe d'âge, sexe et nationalité","Einwanderung nach Altersgruppen, Geschlecht und Staatsangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM1CTZ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM2CTZ,"Immigration by age, sex and group of citizenship","Immigration par âge, sexe et groupe de nationalité","Einwanderung nach Alter, Geschlecht und Staatsangehörigkeitsgruppe",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM2CTZ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM3CTB,"Immigration by age group, sex and country of birth","Immigration par classe d'âge, sexe et pays de naissance","Einwanderung nach Altersgruppen, Geschlecht und Geburtsland",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM3CTB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM4CTB,"Immigration by age, sex and group of country of birth","Immigration par âge, sexe et groupe de pays de naissance","Einwanderung nach Alter, Geschlecht und Geburtslandsgruppe",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM4CTB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM5PRV,"Immigration by age group, sex and country of previous residence","Immigration par classe d'âge, sexe et pays de dernière résidence","Einwanderung nach Altersgruppen, Geschlecht und Land des letzten Wohnsitzes",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM5PRV(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM6CTZ,"Immigration by sex, citizenship and group of country of birth","Immigration par sexe, nationalité et groupe de pays de naissance","Einwanderung nach Geschlecht, Staatsangehörigkeit und Geburtslandsgruppe",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM6CTZ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM7CTB,"Immigration by sex, country of birth and group of citizenship","Immigration par sexe, pays de naissance et groupe de nationalité","Einwanderung nach Geschlecht, Geburtsland und Staatsangehörigkeitsgruppe",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM7CTB(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM8,Immigration by age and sex,Immigration par âge et sexe,Einwanderung nach Alter und Geschlecht,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM8(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMM9CTZ,"Immigration by age group, sex and level of human development of the country of citizenship","Immigration par classe d'âge, sexe et niveau de développement humain du pays de nationalité","Einwanderung nach Altersgruppen, Geschlecht und Niveau der menschlichen Entwicklung im Land der Staatshangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMM9CTZ(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_IMMCTZPRV,"Immigration by age group, sex, group of citizenship and group of country of previous residence - ad hoc data collection (2015-2020)","Immigration par classe d’âge, sexe, groupe de nationalité et groupe de pays de dernière résidence – collecte de données ad hoc (2015-2020)","Einwanderung nach Altersgruppen, Geschlecht, Staatsangehörigkeitsgruppe und Land des letzten Wohnsitzes – Ad-hoc-Datenerhebung (2015-2020)",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_IMMCTZPRV(1.0),TRUE,FALSE,NA,NA,NA
1,1,,ESTAT,MIGR_POP1CTZ,"Population on 1 January by age group, sex and citizenship","Population au 1er janvier par classe d'âge, sexe et nationalité","Bevölkerung am 1. Januar nach Altersgruppen, Geschlecht und Staatsangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_POP1CTZ(1.0),TRUE,FALSE,NA,NA,NA
